0.010	2.988
0.020	2.977
0.030	2.966
0.040	2.955
0.050	2.944
0.060	2.933
0.070	2.922
0.080	2.912
0.090	2.901
0.100	2.891
0.110	2.881
0.120	2.871
0.130	2.861
0.140	2.852
0.150	2.842
0.160	2.833
0.170	2.824
0.180	2.814
0.190	2.805
0.200	2.797
0.210	2.788
0.220	2.779
0.230	2.771
0.240	2.762
0.250	2.754
0.260	2.746
0.270	2.738
0.280	2.730
0.290	2.722
0.300	2.714
0.310	2.707
0.320	2.699
0.330	2.692
0.340	2.684
0.350	2.677
0.360	2.670
0.370	2.663
0.380	2.656
0.390	2.649
0.400	2.643
0.410	2.636
0.420	2.629
0.430	2.623
0.440	2.617
0.450	2.610
0.460	2.604
0.470	2.598
0.480	2.592
0.490	2.586
0.500	2.580
0.510	2.575
0.520	2.569
0.530	2.563
0.540	2.558
0.550	2.552
0.560	2.547
0.570	2.542
0.580	2.536
0.590	2.531
0.600	2.526
0.610	2.521
0.620	2.516
0.630	2.511
0.640	2.506
0.650	2.502
0.660	2.497
0.670	2.492
0.680	2.488
0.690	2.483
0.700	2.479
0.710	2.475
0.720	2.470
0.730	2.466
0.740	2.462
0.750	2.458
0.760	2.454
0.770	2.450
0.780	2.446
0.790	2.442
0.800	2.438
0.810	2.434
0.820	2.431
0.830	2.427
0.840	2.423
0.850	2.420
0.860	2.416
0.870	2.413
0.880	2.409
0.890	2.406
0.900	2.402
0.910	2.399
0.920	2.396
0.930	2.393
0.940	2.389
0.950	2.386
0.960	2.383
0.970	2.380
0.980	2.377
0.990	2.374
1.000	2.371
1.010	2.369
1.020	2.366
1.030	2.363
1.040	2.360
1.050	2.357
1.060	2.355
1.070	2.352
1.080	2.350
1.090	2.347
1.100	2.344
1.110	2.342
1.120	2.340
1.130	2.337
1.140	2.335
1.150	2.332
1.160	2.330
1.170	2.328
1.180	2.325
1.190	2.323
1.200	2.321
1.210	2.319
1.220	2.317
1.230	2.315
1.240	2.313
1.250	2.310
1.260	2.308
1.270	2.306
1.280	2.304
1.290	2.303
1.300	2.301
1.310	2.299
1.320	2.297
1.330	2.295
1.340	2.293
1.350	2.291
1.360	2.290
1.370	2.288
1.380	2.286
1.390	2.285
1.400	2.283
1.410	2.281
1.420	2.280
1.430	2.278
1.440	2.276
1.450	2.275
1.460	2.273
1.470	2.272
1.480	2.270
1.490	2.269
1.500	2.267
1.510	2.266
1.520	2.265
1.530	2.263
1.540	2.262
1.550	2.261
1.560	2.259
1.570	2.258
1.580	2.257
1.590	2.255
1.600	2.254
1.610	2.253
1.620	2.252
1.630	2.250
1.640	2.249
1.650	2.248
1.660	2.247
1.670	2.246
1.680	2.245
1.690	2.243
1.700	2.242
1.710	2.241
1.720	2.240
1.730	2.239
1.740	2.238
1.750	2.237
1.760	2.236
1.770	2.235
1.780	2.234
1.790	2.233
1.800	2.232
1.810	2.231
1.820	2.230
