0.1	1
0.2	1.53069
0.3	2.0245978761
0.4	2.4842729973
0.5	2.9120880359
0.6	3.3102512141
0.7	3.0808177024
0.8	2.8672862275
0.9	2.6685546191
1	2.4835970984
1.1	2.3114589835
1.2	2.1512517614
1.3	2.0021485018
1.4	1.8633795891
1.5	1.7342287498
1.6	1.6140293552
1.7	1.5021609806
1.8	1.398046203
1.9	1.3011476207
2	1.2109650791
2.1	1.1270330894
2.2	1.048918426
2.3	0.9762178899
2.4	0.908556228
2.5	0.8455841958
2.6	0.7869767552
2.7	0.7324313963
2.8	0.6816665762
2.9	0.6344202658
3	0.5904485972
3.1	0.5495246049
3.2	0.5114370546
3.3	0.4759893523
3.4	0.4429985303
3.5	0.4122943022
3.6	0.3837181841
3.7	0.3571226767
3.8	0.332370504
3.9	0.3093339044
4	0.2878939715
4.1	0.2679400403
4.2	0.2493691161
4.3	0.2320853427
4.4	0.2159995076
4.5	0.2010285817
4.6	0.1870952907
4.7	0.1741277161
4.8	0.1620589241
4.9	0.1508266201
5	0.140372827
5.1	0.1306435864
5.2	0.1215886794
5.3	0.1131613681
5.4	0.1053181536
5.5	0.0980185524
5.6	0.0912248865
5.7	0.0849020896
5.8	0.0790175258
5.9	0.0735408211
6	0.0684437068
6.1	0.0636998735
6.2	0.0592848352
6.3	0.0551758033
6.4	0.0513515684
6.5	0.0477923912
6.6	0.0444799005
6.7	0.0413969986
6.8	0.0385277727
6.9	0.0358574127
7	0.0333721355
7.1	0.0310591128
7.2	0.0289064057
7.3	0.0269029027
7.4	0.0250382625
7.5	0.0233028605
7.6	0.0216877393
7.7	0.020184562
7.8	0.0187855701
7.9	0.0174835422
8	0.0162717579
8.1	0.6151439623
8.2	1.1725083343
8.3	1.6912417817
8.4	2.1740218138
8.5	2.6233403619
8.6	3.0415166414
8.7	2.830709123
8.8	2.6345126737
8.9	2.4519146002
9	2.2819723993
9.1	2.1238088923
9.2	1.976607698
9.3	1.8396090184
9.4	1.7121057174
9.5	1.5934396701
9.6	1.4829983666
9.7	1.3802117498
9.8	1.2845492734
9.9	1.1955171633
10	1.1126558687
10.1	1.0355376904
10.2	0.9637645731
10.3	0.8969660505
10.4	0.8347973336
10.5	0.7769375304
10.6	0.7230879901
10.7	0.6729707616
10.8	0.6263271581
10.9	0.5829164227
11	0.5425144855
11.1	0.5049128065
11.2	0.4699172999
11.3	0.4373473318
11.4	0.4070347883
11.5	0.3788232071
11.6	0.3525669706
11.7	0.3281305539
11.8	0.3053878252
11.9	0.284221395
12	0.2645220101
12.1	0.2461879896
12.2	0.2291247
12.3	0.2132440671
12.4	0.1984641208
12.5	0.1847085726
12.6	0.1719064214
12.7	0.1599915873
12.8	0.1489025704
12.9	0.1385821333
13	0.1289770056
13.1	0.1200376094
13.2	0.1117178027
13.3	0.1039746417
13.4	0.0967681593
13.5	0.0900611582
13.6	0.0838190193
13.7	0.0780095231
13.8	0.0726026831
13.9	0.0675705911
14	0.0628872734
14.1	0.0585285565
14.2	0.0544719423
14.3	0.0506964919
14.4	0.0471827181
14.5	0.0439124839
14.6	0.0408689096
14.7	0.0380362855
14.8	0.0353999906
14.9	0.0329464172
15	0.030662901
15.1	0.0285376554
15.2	0.0265597105
15.3	0.0247188569
15.4	0.023005593
15.5	0.0214110753
15.6	0.0199270737
15.7	0.0185459282
15.8	0.0172605099
15.9	0.016064184
16	0.0149507754
16.1	0.6139145371
16.2	1.1713641206
16.3	1.6901768734
16.4	2.1730307143
16.5	2.6224179555
16.6	3.040658167
16.7	2.8299101494
16.8	2.633769077
16.9	2.4512225422
17	2.2813283078
17.1	2.1232094428
17.2	1.9760497963
17.3	1.839089785
17.4	1.711622472
17.5	1.5929899184
17.6	1.4825797872
17.7	1.3798221821
17.8	1.2841867067
17.9	1.1951797261
18	1.1123418192
18.1	1.0352454077
18.2	0.9634925485
18.3	0.89671288
18.4	0.8345617103
18.5	0.7767182381
18.6	0.7228838971
18.7	0.6727808142
18.8	0.6261503759
18.9	0.5827518934
19	0.5423613596
19.1	0.5047702938
19.2	0.4697846647
19.3	0.4372238896
19.4	0.4069199018
19.5	0.3787162834
19.6	0.3524674578
19.7	0.3280379383
19.8	0.3053016288
19.9	0.2841411729
20	0.2644473482
20.1	0.2461185025
20.2	0.2290600291
20.3	0.2131838785
20.4	0.1984081039
20.5	0.1846564382
20.6	0.1718579005
20.7	0.1599464294
20.8	0.1488605424
20.9	0.1385430182
21	0.1289406016
21.1	0.1200037285
21.2	0.1116862701
21.3	0.1039452947
21.4	0.0967408463
21.5	0.0900357383
21.6	0.0837953612
21.7	0.0779875048
21.8	0.0725821908
21.9	0.0675515192
22	0.0628695234
22.1	0.0585120367
22.2	0.0544565674
22.3	0.0506821827
22.4	0.0471694007
22.5	0.0439000895
22.6	0.0408573743
22.7	0.0380255497
22.8	0.0353899988
22.9	0.032937118
23	0.0306542464
23.1	0.0285296006
23.2	0.0265522139
23.3	0.02471188
23.4	0.0229990996
23.5	0.021405032
23.6	0.0199214492
23.7	0.0185406936
23.8	0.0172556381
23.9	0.0160596498
24	0.0149465555
24.1	0.6139106097
24.2	1.1713604654
24.3	1.6901734715
24.4	2.1730275482
24.5	2.6224150088
24.6	3.0406554246
24.7	2.8299075971
24.8	2.6337667015
24.9	2.4512203315
25	2.2813262503
25.1	2.1232075279
25.2	1.9760480141
25.3	1.8390881263
25.4	1.7116209282
25.5	1.5929884817
25.6	1.48257845
25.7	1.3798209377
25.8	1.2841855485
25.9	1.1951786481
26	1.112340816
26.1	1.035244474
26.2	0.9634916796
26.3	0.8967120712
26.4	0.8345609576
26.5	0.7767175376
26.6	0.7228832451
26.7	0.6727802074
26.8	0.6261498112
26.9	0.5827513678
27	0.5423608705
27.1	0.5047698385
27.2	0.469784241
27.3	0.4372234953
27.4	0.4069195348
27.5	0.3787159419
27.6	0.3524671399
27.7	0.3280376425
27.8	0.3053013535
27.9	0.2841409167
28	0.2644471097
28.1	0.2461182806
28.2	0.2290598225
28.3	0.2131836862
28.4	0.1984079249
28.5	0.1846562717
28.6	0.1718577455
28.7	0.1599462851
28.8	0.1488604081
28.9	0.1385428932
29	0.1289404853
29.1	0.1200036203
29.2	0.1116861693
29.3	0.1039452009
29.4	0.0967407591
29.5	0.0900356571
29.6	0.0837952857
29.7	0.0779874344
29.8	0.0725821253
29.9	0.0675514582
30	0.0628694667
30.1	0.0585119839
30.2	0.0544565183
30.3	0.050682137
30.4	0.0471693581
30.5	0.0439000499
30.6	0.0408573374
30.7	0.0380255154
30.8	0.0353899669
30.9	0.0329370883
31	0.0306542187
31.1	0.0285295748
31.2	0.02655219
31.3	0.0247118577
31.4	0.0229990788
31.5	0.0214050127
31.6	0.0199214313
31.7	0.0185406769
31.8	0.0172556225
31.9	0.0160596353
32	0.014946542
32.1	0.6139105972
32.2	1.1713604537
32.3	1.6901734607
32.4	2.1730275381
32.5	2.6224149994
32.6	3.0406554158
32.7	2.829907589
32.8	2.633766694
32.9	2.4512203244
33	2.2813262437
33.1	2.1232075218
33.2	1.9760480084
33.3	1.839088121
33.4	1.7116209233
33.5	1.5929884771
33.6	1.4825784458
33.7	1.3798209337
33.8	1.2841855448
33.9	1.1951786447
34	1.1123408128
34.1	1.0352444711
34.2	0.9634916768
34.3	0.8967120687
34.4	0.8345609552
34.5	0.7767175354
34.6	0.722883243
34.7	0.6727802054
34.8	0.6261498094
34.9	0.5827513661
35	0.5423608689
35.1	0.5047698371
35.2	0.4697842397
35.3	0.437223494
35.4	0.4069195337
35.5	0.3787159408
35.6	0.3524671389
35.7	0.3280376415
35.8	0.3053013526
35.9	0.2841409158
36	0.264447109
36.1	0.2461182798
36.2	0.2290598219
36.3	0.2131836856
36.4	0.1984079244
36.5	0.1846562711
36.6	0.171857745
36.7	0.1599462847
36.8	0.1488604077
36.9	0.1385428928
37	0.1289404849
37.1	0.1200036199
37.2	0.111686169
37.3	0.1039452006
37.4	0.0967407588
37.5	0.0900356568
37.6	0.0837952854
37.7	0.0779874342
37.8	0.0725821251
37.9	0.067551458
38	0.0628694665
38.1	0.0585119838
38.2	0.0544565182
38.3	0.0506821369
38.4	0.047169358
38.5	0.0439000498
38.6	0.0408573373
38.7	0.0380255153
38.8	0.0353899668
38.9	0.0329370882
39	0.0306542186
39.1	0.0285295747
39.2	0.0265521899
39.3	0.0247118576
39.4	0.0229990788
39.5	0.0214050126
39.6	0.0199214312
39.7	0.0185406768
39.8	0.0172556225
39.9	0.0160596353
40	0.014946542
40.1	0.6139105972
40.2	1.1713604537
40.3	1.6901734606
40.4	2.1730275381
40.5	2.6224149994
40.6	3.0406554158
40.7	2.8299075889
40.8	2.6337666939
40.9	2.4512203244
41	2.2813262437
41.1	2.1232075217
