0.1	0
0.2	0.1060921239
0.3	0.2461719299
0.4	0.4177882342
0.5	0.6186599651
0.6	0.8466643722
0.7	1.0582400525
0.8	1.2545271264
0.9	1.4365866894
1	1.605406289
1.1	1.7619050227
1.2	1.9069382816
1.3	2.0413021669
1.4	2.1657375982
1.5	2.280934139
1.6	2.3875335557
1.7	2.4861331308
1.8	2.5772887456
1.9	2.6615177502
2	2.7393016338
2.1	2.8110885104
2.2	2.8772954321
2.3	2.9383105416
2.4	2.9944950764
2.5	3.0461852334
2.6	3.0936939044
2.7	3.1373122916
2.8	3.1773114106
2.9	3.2139434898
3	3.2474432726
3.1	3.278029229
3.2	3.3059046838
3.3	3.331258866
3.4	3.3542678861
3.5	3.3750956454
3.6	3.3938946818
3.7	3.4108069578
3.8	3.4259645933
3.9	3.439490548
4	3.451499256
4.1	3.462097217
4.2	3.4713835458
4.3	3.4794504849
4.4	3.4863838802
4.5	3.4922636244
4.6	3.49716407
4.7	3.501154413
4.8	3.5042990504
4.9	3.5066579126
5	3.5082867735
5.1	3.509237538
5.2	3.5095585107
5.3	3.5092946449
5.4	3.5084877755
5.5	3.5071768346
5.6	3.505398053
5.7	3.5031851474
5.8	3.5005694944
5.9	3.4975802932
6	3.494244716
6.1	3.4905880489
6.2	3.4866338225
6.3	3.4824039333
6.4	3.4779187574
6.5	3.4731972557
6.6	3.4682570719
6.7	3.4631146241
6.8	3.4577851892
6.9	3.4522829827
7	3.4466212317
7.1	3.4408122438
7.2	3.4348674705
7.3	3.4287975668
7.4	3.4226124464
7.5	3.4163213329
7.6	3.4099328078
7.7	3.403454855
7.8	3.3968949022
7.9	3.3902598593
8	3.3835561545
8.1	3.4183757679
8.2	3.4917458725
8.3	3.6008999074
8.4	3.7432632805
8.5	3.9164400628
8.6	4.1182006047
8.7	4.3048840106
8.8	4.477537802
8.9	4.6371368906
9	4.7845886114
9.1	4.920737406
9.2	5.0463691821
9.3	5.1622153704
9.4	5.2689567002
9.5	5.3672267137
9.6	5.4576150368
9.7	5.5406704224
9.8	5.6169035839
9.9	5.6867898312
10	5.750771525
10.1	5.8092603601
10.2	5.8626394912
10.3	5.9112655109
10.4	5.9554702908
10.5	5.9955626946
10.6	6.0318301734
10.7	6.0645402492
10.8	6.0939418965
10.9	6.120266828
11	6.1437306906
11.1	6.1645341794
11.2	6.1828640735
11.3	6.198894201
11.4	6.2127863366
11.5	6.2246910366
11.6	6.2347484171
11.7	6.2430888769
11.8	6.2498337718
11.9	6.2550960406
12	6.2589807893
12.1	6.2615858333
12.2	6.2630022029
12.3	6.2633146141
12.4	6.2626019056
12.5	6.2609374464
12.6	6.2583895149
12.7	6.2550216521
12.8	6.2508929892
12.9	6.2460585541
13	6.2405695551
13.1	6.2344736461
13.2	6.2278151729
13.3	6.2206354022
13.4	6.2129727356
13.5	6.2048629074
13.6	6.1963391704
13.7	6.1874324669
13.8	6.1781715899
13.9	6.1685833312
14	6.1586926206
14.1	6.1485226549
14.2	6.1380950179
14.3	6.1274297922
14.4	6.1165456636
14.5	6.1054600174
14.6	6.0941890289
14.7	6.0827477472
14.8	6.0711501732
14.9	6.0594093325
15	6.0475373426
15.1	6.0355454762
15.2	6.0234442197
15.3	6.0112433275
15.4	5.9989518731
15.5	5.9865782959
15.6	5.9741304455
15.7	5.9616156225
15.8	5.9490406163
15.9	5.9364117411
16	5.9237348682
16.1	5.9526014572
16.2	6.0200381951
16.3	6.1232780659
16.4	6.2597460524
16.5	6.4270458275
16.6	6.6229473692
16.7	6.8037894333
16.8	6.9706192144
16.9	7.1244113184
17	7.2660727933
17.1	7.3964478116
17.2	7.5163220286
17.3	7.6264266377
17.4	7.7274421457
17.5	7.8200018855
17.6	7.9046952862
17.7	7.9820709156
17.8	8.0526393124
17.9	8.1168756224
18	8.1752220512
18.1	8.2280901475
18.2	8.2758629278
18.3	8.3188968541
18.4	8.3575236745
18.5	8.3920521359
18.6	8.4227695784
18.7	8.4499434189
18.8	8.4738225322
18.9	8.4946385358
19	8.5126069867
19.1	8.5279284936
19.2	8.5407897539
19.3	8.5513645173
19.4	8.5598144837
19.5	8.5662901378
19.6	8.5709315271
19.7	8.5738689848
19.8	8.5752238034
19.9	8.5751088611
20	8.5736292053
20.1	8.5708825952
20.2	8.5669600071
20.3	8.5619461041
20.4	8.5559196742
20.5	8.5489540375
20.6	8.5411174248
20.7	8.5324733306
20.8	8.5230808414
20.9	8.5129949412
21	8.502266796
21.1	8.4909440181
21.2	8.4790709128
21.3	8.4666887074
21.4	8.4538357645
21.5	8.4405477809
21.6	8.426857972
21.7	8.4127972441
21.8	8.3983943541
21.9	8.3836760589
22	8.3686672539
22.1	8.3533911018
22.2	8.337869153
22.3	8.3221214574
22.4	8.306166668
22.5	8.2900221382
22.6	8.2737040116
22.7	8.2572273062
22.8	8.240605992
22.9	8.2238530638
23	8.206980609
23.1	8.1899998704
23.2	8.1729213047
23.3	8.1557546369
23.4	8.1385089112
23.5	8.1211925384
23.6	8.1038133393
23.7	8.086378586
23.8	8.0688950397
23.9	8.0513689865
24	8.0338062699
24.1	8.0577983218
24.2	8.1203718015
24.3	8.218759666
24.4	8.3503868705
24.5	8.5128570611
24.6	8.7039401888
24.7	8.8799749825
24.8	9.0420086103
24.9	9.1910156516
25	9.3279031279
25.1	9.4535151854
25.2	9.5686374532
25.3	9.6740010987
25.4	9.7702866027
25.5	9.8581272723
25.6	9.9381125107
25.7	10.01079086
25.8	10.0766728335
25.9	10.1362335513
26	10.1899151938
26.1	10.2381292842
26.2	10.2812588138
26.3	10.3196602196
26.4	10.3536652245
26.5	10.3835825504
26.6	10.4096995124
26.7	10.4322835027
26.8	10.4515833712
26.9	10.4678307109
27	10.4812410539
27.1	10.4920149846
27.2	10.5003391757
27.3	10.5063873527
27.4	10.5103211909
27.5	10.5122911508
27.6	10.5124372557
27.7	10.5108898147
27.8	10.507770096
27.9	10.503190954
28	10.4972574121
28.1	10.4900672055
28.2	10.4817112866
28.3	10.4722742948
28.4	10.4618349944
28.5	10.4504666818
28.6	10.4382375641
28.7	10.4252111123
28.8	10.4114463896
28.9	10.3969983563
29	10.3819181552
29.1	10.3662533751
29.2	10.3500482982
29.3	10.3333441286
29.4	10.3161792056
29.5	10.2985892031
29.6	10.2806073132
29.7	10.2622644194
29.8	10.2435892557
29.9	10.2246085561
30	10.2053471931
30.1	10.1858283067
30.2	10.1660734246
30.3	10.1461025739
30.4	10.1259343851
30.5	10.1055861892
30.6	10.0850741071
30.7	10.0644131344
30.8	10.0436172187
30.9	10.0226993325
31	10.0016715409
31.1	9.9805450645
31.2	9.9593303377
31.3	9.9380370635
31.4	9.916674264
31.5	9.8952503279
31.6	9.873773054
31.7	9.8522496926
31.8	9.830686983
31.9	9.8090911894
32	9.7874681336
32.1	9.8074092257
32.2	9.8659411034
32.3	9.960296702
32.4	10.0879009553
32.5	10.2463574877
32.6	10.4334362288
32.7	10.6054758861
32.8	10.7635236064
32.9	10.9085539475
33	11.0414739098
33.1	11.1631276184
33.2	11.2743006811
33.3	11.3757242442
33.4	11.4680787674
33.5	11.5519975368
33.6	11.6280699345
33.7	11.6968444819
33.8	11.7588316713
33.9	11.814506602
34	11.8643114335
34.1	11.9086576683
34.2	11.9479282772
34.3	11.9824796764
34.4	12.0126435681
34.5	12.0387286539
34.6	12.0610222283
34.7	12.079791663
34.8	12.0952857875
34.9	12.1077361745
35	12.1173583358
35.1	12.1243528354
35.2	12.128906326
35.3	12.1311925128
35.4	12.131373051
35.5	12.1295983811
35.6	12.1260085062
35.7	12.1207337155
35.8	12.1138952574
35.9	12.1056059662
36	12.0959708455
36.1	12.0850876109
36.2	12.0730471947
36.3	12.059934217
36.4	12.0458274222
36.5	12.030800087
36.6	12.0149203991
36.7	11.9982518099
36.8	11.9808533631
36.9	11.9627799997
37	11.944082843
37.1	11.9248094625
37.2	11.905004121
37.3	11.8847080033
37.4	11.8639594298
37.5	11.8427940549
37.6	11.8212450519
37.7	11.7993432849
37.8	11.777117469
37.9	11.7545943192
38	11.731798689
38.1	11.7087536997
38.2	11.6854808599
38.3	11.662000178
38.4	11.6383302658
38.5	11.6144884353
38.6	11.5904907891
38.7	11.5663523038
38.8	11.5420869086
38.9	11.5177075574
39	11.4932262969
39.1	11.468654329
39.2	11.4440020697
39.3	11.4192792038
39.4	11.394494735
39.5	11.3696570336
39.6	11.3447738802
39.7	11.3198525069
39.8	11.2948996348
39.9	11.26992151
40	11.2449239361
40.1	11.2614983053
40.2	11.3166712372
40.3	11.4076756492
40.4	11.5319364572
40.5	11.6870572676
40.6	11.8708079921
40.7	12.0395273207
40.8	12.1942623821
40.9	12.3359877167
41	12.465610307
41.1	12.5839742605
41.2	12.6918651675
41.3	12.7900141566
41.4	12.8791016701
41.5	12.9597609766
41.6	13.0325814408
41.7	13.0981115666
41.8	13.156861829
41.9	13.20930731
42	13.2558901518
42.1	13.2970218399
42.2	13.3330853275
42.3	13.3644370139
42.4	13.3914085842
42.5	13.4143087228
42.6	13.4334247072
42.7	13.4490238921
42.8	13.4613550902
42.9	13.4706498572
43	13.4771236878
43.1	13.4809771295
43.2	13.482396818
43.3	13.4815564417
43.4	13.4786176392
43.5	13.4737308343
43.6	13.4670360135
43.7	13.4586634492
43.8	13.4487343734
43.9	13.4373616039
44	13.4246501277
44.1	13.4106976439
44.2	13.3955950686
44.3	13.3794270052
44.4	13.3622721821
44.5	13.3442038595
44.6	13.3252902089
44.7	13.3055946655
44.8	13.2851762567
44.9	13.2640899074
45	13.2423867247
45.1	13.2201142623
45.2	13.1973167667
45.3	13.1740354069
45.4	13.1503084871
45.5	13.1261716458
45.6	13.1016580406
45.7	13.0767985196
45.8	13.0516217821
45.9	13.0261545273
46	13.0004215931
46.1	12.9744460848
46.2	12.9482494956
46.3	12.9218518182
46.4	12.8952716487
46.5	12.8685262836
46.6	12.8416318099
46.7	12.8146031889
46.8	12.7874543342
46.9	12.7601981842
47	12.7328467703
47.1	12.7054112791
47.2	12.6779021113
47.3	12.6503289363
47.4	12.6227007426
47.5	12.5950258853
47.6	12.5673121299
47.7	12.5395666932
47.8	12.5117962814
47.9	12.4840071253
48	12.4562050136
48.1	12.4699813235
48.2	12.5223626597
48.3	12.6105819245
48.4	12.732064019
48.5	12.8844125347
48.6	13.0653973686
48.7	13.2313571957
48.8	13.3833391301
48.9	13.5223176974
49	13.6491998655
49.1	13.7648297271
49.2	13.8699928579
49.3	13.9654203721
49.4	14.0517926972
49.5	14.1297430874
49.6	14.1998608929
49.7	14.2626946032
49.8	14.3187546788
49.9	14.3685161873
50	14.4124212567
50.1	14.4508813579
50.2	14.48427943
50.3	14.512971858
50.4	14.5372903128
50.5	14.5575434646
50.6	14.5740185768
50.7	14.5869829899
50.8	14.5966855025
50.9	14.6033576561
51	14.6072149318
51.1	14.6084578627
51.2	14.6072730707
51.3	14.6038342303
51.4	14.5983029661
51.5	14.5908296881
51.6	14.5815543689
51.7	14.5706072672
51.8	14.5581096012
51.9	14.5441741749
52	14.5289059617
52.1	14.5124026469
52.2	14.494755133
52.3	14.4760480099
52.4	14.4563599922
52.5	14.4357643268
52.6	14.4143291715
52.7	14.3921179481
52.8	14.3691896705
52.9	14.3455992503
53	14.321397781
53.1	14.296632803
53.2	14.2713485496
53.3	14.2455861764
53.4	14.2193839743
53.5	14.1927775687
53.6	14.1658001037
53.7	14.1384824145
53.8	14.1108531873
53.9	14.082939108
54	14.0547650013
54.1	14.0263539598
54.2	13.9977274634
54.3	13.9689054919
54.4	13.9399066284
54.5	13.9107481565
54.6	13.8814461503
54.7	13.8520155582
54.8	13.8224702808
54.9	13.7928232441
55	13.7630864663
55.1	13.7332711214
55.2	13.7033875974
55.3	13.6734455509
55.4	13.6434539578
55.5	13.6134211606
55.6	13.5833549121
55.7	13.5532624166
55.8	13.5231503676
55.9	13.4930249835
56	13.4628920407
56.1	13.4743429035
56.2	13.5244041645
56.3	13.6103087134
56.4	13.7294814389
56.5	13.8795259204
56.6	14.0582120424
56.7	14.2218784676
56.8	14.3715722979
56.9	14.5082680466
57	14.6328726693
57.1	14.7462302468
57.2	14.8491263424
57.3	14.9422920582
57.4	15.0264078097
57.5	15.102106839
57.6	15.1699784843
57.7	15.2305712229
57.8	15.2843955035
57.9	15.3319263818
58	15.3736059735
58.1	15.409845738
58.2	15.4410286025
58.3	15.4675109399
58.4	15.4896244094
58.5	15.5076776694
58.6	15.5219579716
58.7	15.5327326447
58.8	15.5402504756
58.9	15.5447429942
59	15.5464256697
59.1	15.5454990238
59.2	15.5421496667
59.3	15.5365512613
59.4	15.5288654208
59.5	15.5192425435
59.6	15.5078225907
59.7	15.4947358094
59.8	15.4801034064
59.9	15.4640381744
60	15.4466450754
60.1	15.4280217832
60.2	15.4082591892
60.3	15.3874418717
60.4	15.3656485342
60.5	15.3429524122
60.6	15.3194216525
60.7	15.2951196655
60.8	15.2701054539
60.9	15.2444339182
61	15.2181561408
